.7357783439688108, .8297717662678329, .6906519738568033, .7891935758638702
.73286464668705, .8254880561840617, .6988823753825218, .7942500387755083
.7307850596331319, .8256316433886489, .6902955725215313, .789577751732089
.7351102492429826, .8309407678065363, .682476540158573, .7801302372838785
.7353910009893142, .8258353465984402, .6911341294104157, .7915264324818376
.7372049627461956, .8271264838648288, .6904755945141933, .7857414962981883
.735378077268386, .8278195170549508, .6895840785208432, .7842190395444161
.7350409605944693, .8281066398911658, .6945808595868965, .7892527953252982
.7325474224118477, .8261063230693358, .6875656082494764, .787209524413113
.7348202957406873, .8272077304077066, .6911245637553427, .7880319931694939
.7337604305188501, .8259828028011653, .6944962623664748, .7910533004870713
